Unnamed: 0,Open,High,Low,Close,Adj Close,Volume,lag1,lag2,lag3,lag7,lag10,SMA_10,SMA_50,returns,EMA_10,EMA_50,RSI,Volatility_10,High_Low_Range,Pct_Change
77,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.0591812133789,124814400,69.0250015258789,67.09249877929688,69.23249816894531,71.76249694824219,66.51750183105469,69.46599884033203,68.73204956054687,-0.0038754339028068,68.49329216892721,66.99144854633943,67.2512602840261,1.7691290362869208,1.720001220703125,-0.0038754339028068685
78,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.99512481689453,126161200,68.75749969482422,69.0250015258789,67.09249877929688,71.10749816894531,66.99749755859375,69.84049911499024,68.51089950561523,0.0288695868692412,68.90223910279059,67.1385486153134,72.67072990455186,1.5741597680425998,1.50250244140625,0.028869586869241237
79,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.04390716552734,117087600,70.74250030517578,68.75749969482422,69.0250015258789,71.67250061035156,68.3125,70.0884994506836,68.30239959716796,0.0007068318414262,69.24592351263476,67.28184095812203,64.61864260664765,1.500307371994241,1.1474990844726562,0.0007068318414262809
80,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.92475128173828,112004800,70.7925033569336,70.74250030517578,68.75749969482422,70.69999694824219,71.76249694824219,69.87674942016602,68.07054946899414,-0.0162094382802299,69.31848226362233,67.37451373008064,63.23426131711805,1.3826040751837485,1.9074935913085938,-0.016209438280229915
81,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.1557388305664,137280800,69.6449966430664,70.7925033569336,70.74250030517578,69.23249816894531,71.10749816894531,69.9592498779297,67.91419952392579,0.0328452324470514,69.79375871506954,67.55325839739443,64.46699266005304,1.485023840421011,1.4449996948242188,0.0328452324470514
82,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.63574981689453,183064000,71.93250274658203,69.6449966430664,70.7925033569336,67.09249877929688,71.67250061035156,70.13699951171876,67.76509948730468,0.0210960851314501,70.45852930291912,67.78450304644728,66.33335934078073,1.7882890635464532,1.5449981689453125,0.021096085131450115
83,71.5625,74.75,71.4625015258789,72.26750183105469,70.48246002197266,240616800,73.44999694824219,71.93250274658203,69.6449966430664,69.0250015258789,70.69999694824219,70.29375,67.60894958496094,-0.0160993215291862,70.78743339894376,67.96030692035346,60.07900035541605,1.907825022159422,3.2874984741210938,-0.01609932152918625
84,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.47970581054688,133568000,72.26750183105469,73.44999694824219,71.93250274658203,68.75749969482422,69.23249816894531,70.6995002746582,67.50949966430665,0.014148809057535,71.24244567468622,68.16931452800733,54.44235235018907,2.0806809270745914,1.842498779296875,0.014148809057535017
85,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.55255889892578,147751200,73.29000091552734,72.26750183105469,73.44999694824219,70.74250030517578,67.09249877929688,71.42925033569335,67.5063996887207,0.0150088478698333,71.81472816831571,68.41326295395405,59.305454142774586,1.9506998885592155,1.6350021362304688,0.015008847869833364
86,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.30109405517578,142333600,74.38999938964844,73.29000091552734,72.26750183105469,70.7925033569336,69.0250015258789,72.04250030517578,67.56914978027343,0.0103172716407022,72.42250508693161,68.67774288598342,59.76737204307697,2.0711177220794545,1.092498779296875,0.010317271640702286
87,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.05936431884766,115215200,75.15750122070312,74.38999938964844,73.29000091552734,69.6449966430664,68.75749969482422,72.76025009155273,67.62459976196288,0.0103448933940402,73.06114008177927,68.96234110843874,64.83422879789828,2.0497809061192336,0.8000030517578125,0.010344893394040211
88,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.82209777832031,133838400,75.93499755859375,75.15750122070312,74.38999938964844,71.93250274658203,70.74250030517578,73.43925018310547,67.80764984130859,0.0210377785404771,73.87411483431087,69.29842581872362,73.34739458993582,2.4015520736896043,1.5149993896484375,0.02103777854047717
89,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.01520538330078,145946400,77.53250122070312,75.93499755859375,75.15750122070312,73.44999694824219,70.7925033569336,74.23525009155273,68.0158999633789,0.0157353522909093,74.76109439923731,69.66917392157391,84.58913100551325,2.724299981846356,2.4524993896484375,0.015735352290909388
